Annotation Cluster 1	Enrichment Score: 2.9042960645335065
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0010646~regulation of cell communication	17	10.967741935483872	0.04392079027533277	40959_AT, 33080_S_AT, 38236_AT, 32148_AT, 41489_AT, 1112_G_AT, 40186_AT, 1355_G_AT, 1901_S_AT, 37096_AT, 33027_AT, 34618_AT, 1419_G_AT, 41280_R_AT, 40790_AT, 39187_AT, 36436_AT	138	1038	14116	1.6752673759459384	1.0	0.8085793415819473	52.71596122306042
GOTERM_BP_ALL	GO:0009966~regulation of signal transduction	13	8.38709677419355	0.1451846154126064	40959_AT, 33080_S_AT, 32148_AT, 1112_G_AT, 41489_AT, 40186_AT, 1901_S_AT, 37096_AT, 33027_AT, 34618_AT, 41280_R_AT, 39187_AT, 36436_AT	138	878	14116	1.5145422732824934	1.0	0.9283594463643053	92.6903179937791
GOTERM_BP_ALL	GO:0051056~regulation of small GTPase mediated signal transduction	5	3.225806451612903	0.22922689547391736	40959_AT, 33080_S_AT, 32148_AT, 33027_AT, 1901_S_AT	138	252	14116	2.0295606165171383	1.0	0.9590167174601532	98.69869310313689
GOTERM_MF_ALL	GO:0060589~nucleoside-triphosphatase regulator activity	6	3.870967741935484	0.2868394754233591	35038_AT, 40959_AT, 33080_S_AT, 32148_AT, 33027_AT, 32680_AT	132	413	15143	1.6666299801893023	1.0	0.9287662342336974	99.13642964228212
GOTERM_MF_ALL	GO:0030234~enzyme regulator activity	10	6.451612903225806	0.30171870041638277	35038_AT, 40959_AT, 33080_S_AT, 32148_AT, 37983_AT, 33027_AT, 32680_AT, 1419_G_AT, 41280_R_AT, 35373_AT	132	839	15143	1.3673384620941238	1.0	0.9299710227775956	99.35793034728427
GOTERM_BP_ALL	GO:0046578~regulation of Ras protein signal transduction	4	2.5806451612903225	0.3337398653633822	40959_AT, 32148_AT, 33027_AT, 1901_S_AT	138	210	14116	1.948378191856453	1.0	0.9802321930861299	99.8854294855559
GOTERM_MF_ALL	GO:0005083~small GTPase regulator activity	4	2.5806451612903225	0.423812537622105	40959_AT, 32148_AT, 33027_AT, 32680_AT	132	274	15143	1.6747401017474013	1.0	0.9736234747610247	99.95691590198635
GOTERM_MF_ALL	GO:0030695~GTPase regulator activity	5	3.225806451612903	0.46416471396575804	40959_AT, 33080_S_AT, 32148_AT, 33027_AT, 32680_AT	132	404	15143	1.4197982298229823	1.0	0.9803527540863328	99.98447347874372

Annotation Cluster 15	Enrichment Score: 0.588821638738397
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0008283~cell proliferation	8	5.161290322580645	0.13190937605345926	1974_S_AT, 38604_AT, 31621_S_AT, 38816_AT, 1419_G_AT, 38201_AT, 1901_S_AT, 1910_S_AT	138	436	14116	1.8768780747241058	1.0	0.9190355904664333	90.54836403809226
GOTERM_MF_ALL	GO:0046983~protein dimerization activity	8	5.161290322580645	0.18978192413714828	1974_S_AT, 37983_AT, 36328_AT, 34606_S_AT, 1419_G_AT, 36378_AT, 1901_S_AT, 1910_S_AT	132	542	15143	1.6932796600693278	1.0	0.8549485631381859	94.80907638459341
GOTERM_MF_ALL	GO:0042802~identical protein binding	8	5.161290322580645	0.31774082187665664	36328_AT, 38482_AT, 1419_G_AT, 31576_AT, 38201_AT, 36378_AT, 1901_S_AT, 1910_S_AT	132	640	15143	1.4339962121212122	1.0	0.938078903033365	99.53668517851358
GOTERM_MF_ALL	GO:0042803~protein homodimerization activity	4	2.5806451612903225	0.5547661051815311	36328_AT, 1419_G_AT, 36378_AT, 1910_S_AT	132	334	15143	1.373888586463437	1.0	0.9912836129765058	99.99885102733303

Annotation Cluster 16	Enrichment Score: 0.5676211969120081
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0044459~plasma membrane part	28	18.064516129032256	0.024977387128046556	38926_AT, 33530_AT, 41703_R_AT, 34467_G_AT, 37968_AT, 1355_G_AT, 33293_AT, 37983_AT, 34618_AT, 35121_AT, 1575_AT, 606_AT, 37953_S_AT, 39511_AT, 40350_AT, 38236_AT, 35595_AT, 32084_AT, 1112_G_AT, 1331_S_AT, 1901_S_AT, 1786_AT, 33371_S_AT, 38482_AT, 40317_AT, 37097_AT, 32279_AT, 34436_AT	134	2203	15908	1.5088786661336981	0.9968714084151953	0.6175645474404643	27.663064416880378
GOTERM_CC_ALL	GO:0005887~integral to plasma membrane	15	9.67741935483871	0.12115326521462876	40350_AT, 38926_AT, 33530_AT, 38236_AT, 37968_AT, 34467_G_AT, 1331_S_AT, 1355_G_AT, 1786_AT, 37983_AT, 35121_AT, 37953_S_AT, 40317_AT, 37097_AT, 34436_AT	134	1188	15908	1.4989446705864615	0.999999999999837	0.8595635698127181	80.85983006149799
GOTERM_CC_ALL	GO:0031226~intrinsic to plasma membrane	15	9.67741935483871	0.13768727028120875	40350_AT, 38926_AT, 33530_AT, 38236_AT, 37968_AT, 34467_G_AT, 1331_S_AT, 1355_G_AT, 1786_AT, 37983_AT, 35121_AT, 37953_S_AT, 40317_AT, 37097_AT, 34436_AT	134	1215	15908	1.4656347890178736	0.9999999999999979	0.8628640247027997	84.99119865388141
GOTERM_CC_ALL	GO:0005886~plasma membrane	38	24.516129032258064	0.15684718563169603	38926_AT, 33530_AT, 35903_AT, 41703_R_AT, 32717_AT, 37968_AT, 34467_G_AT, 35367_AT, 1355_G_AT, 679_AT, 33293_AT, 35090_G_AT, 37983_AT, 34249_AT, 35091_AT, 34618_AT, 35121_AT, 1575_AT, 37953_S_AT, 606_AT, 39511_AT, 40350_AT, 38236_AT, 35595_AT, 32084_AT, 1112_G_AT, 1331_S_AT, 36378_AT, 1901_S_AT, 1786_AT, 33371_S_AT, 31987_AT, 38482_AT, 37097_AT, 40317_AT, 919_AT, 32279_AT, 37105_AT, 34436_AT, 35566_F_AT	134	3777	15908	1.194393402329101	1.0	0.8709150746785375	88.74326655647732
GOTERM_MF_ALL	GO:0022857~transmembrane transporter activity	12	7.741935483870968	0.16098308117705884	32439_AT, 33685_AT, 38236_AT, 35121_AT, 32084_AT, 1575_AT, 37953_S_AT, 37097_AT, 40317_AT, 40294_AT, 39469_S_AT, 34436_AT	132	906	15143	1.5194661850290991	1.0	0.8213967420104177	91.5185952485302
GOTERM_CC_ALL	GO:0016020~membrane	61	39.35483870967742	0.585368276661191	33077_AT, 34539_AT, 37968_AT, 1355_G_AT, 39469_S_AT, 33685_AT, 33293_AT, 35090_G_AT, 35956_S_AT, 1575_AT, 936_S_AT, 41280_R_AT, 39511_AT, 31715_AT, 40350_AT, 38236_AT, 35595_AT, 1112_G_AT, 36696_AT, 1901_S_AT, 1786_AT, 31987_AT, 40271_AT, 37097_AT, 919_AT, 40294_AT, 37105_AT, 34436_AT, 35566_F_AT, 34233_I_AT, 38926_AT, 33530_AT, 35903_AT, 32148_AT, 32717_AT, 41703_R_AT, 37408_AT, 34467_G_AT, 35367_AT, 35373_AT, 38128_AT, 1910_S_AT, 679_AT, 37983_AT, 34249_AT, 35091_AT, 35121_AT, 34618_AT, 1391_S_AT, 606_AT, 37953_S_AT, 32469_AT, 32439_AT, 33080_S_AT, 38229_AT, 32084_AT, 1331_S_AT, 36378_AT, 33371_S_AT, 38482_AT, 40317_AT, 32279_AT, 37166_AT	134	7266	15908	0.9966558618961344	1.0	0.9962109587253577	99.99872617639002
GOTERM_CC_ALL	GO:0044425~membrane part	54	34.83870967741935	0.6689538643733413	33077_AT, 34539_AT, 37968_AT, 1355_G_AT, 39469_S_AT, 33685_AT, 33293_AT, 35090_G_AT, 35956_S_AT, 1575_AT, 936_S_AT, 39511_AT, 31715_AT, 40350_AT, 38236_AT, 35595_AT, 1112_G_AT, 36696_AT, 1901_S_AT, 1786_AT, 31987_AT, 40271_AT, 37097_AT, 919_AT, 40294_AT, 34436_AT, 35566_F_AT, 34233_I_AT, 38926_AT, 33530_AT, 35903_AT, 32148_AT, 41703_R_AT, 37408_AT, 34467_G_AT, 38128_AT, 1910_S_AT, 37983_AT, 35091_AT, 35121_AT, 34618_AT, 37953_S_AT, 1391_S_AT, 606_AT, 32469_AT, 32439_AT, 33080_S_AT, 38229_AT, 32084_AT, 1331_S_AT, 36378_AT, 33371_S_AT, 38482_AT, 40317_AT, 32279_AT	134	6578	15908	0.9745646955251108	1.0	0.9981661467511465	99.99992865661387
GOTERM_CC_ALL	GO:0031224~intrinsic to membrane	44	28.387096774193548	0.7287599226280357	38926_AT, 33530_AT, 35903_AT, 33077_AT, 41703_R_AT, 34539_AT, 37408_AT, 37968_AT, 34467_G_AT, 1355_G_AT, 38128_AT, 1910_S_AT, 39469_S_AT, 33685_AT, 33293_AT, 35090_G_AT, 35956_S_AT, 37983_AT, 35091_AT, 35121_AT, 1575_AT, 37953_S_AT, 936_S_AT, 31715_AT, 32469_AT, 32439_AT, 40350_AT, 38236_AT, 32084_AT, 1112_G_AT, 1331_S_AT, 36378_AT, 36696_AT, 1901_S_AT, 1786_AT, 31987_AT, 40271_AT, 38482_AT, 37097_AT, 40317_AT, 919_AT, 32279_AT, 40294_AT, 34436_AT, 35566_F_AT	134	5485	15908	0.9523286031102465	1.0	0.9990104045858013	99.99999443467857
GOTERM_MF_ALL	GO:0004872~receptor activity	14	9.032258064516128	0.8183267879699437	38926_AT, 38604_AT, 38236_AT, 35595_AT, 34539_AT, 37408_AT, 37968_AT, 34467_G_AT, 1331_S_AT, 1355_G_AT, 1901_S_AT, 1786_AT, 37983_AT, 35566_F_AT	132	1838	15143	0.8738170607049824	1.0	0.9996326641883125	99.99999999612676
GOTERM_CC_ALL	GO:0016021~integral to membrane	40	25.806451612903224	0.8578642071423515	38926_AT, 33530_AT, 33077_AT, 34539_AT, 37408_AT, 37968_AT, 34467_G_AT, 1355_G_AT, 38128_AT, 1910_S_AT, 39469_S_AT, 33685_AT, 33293_AT, 35090_G_AT, 35956_S_AT, 37983_AT, 35091_AT, 35121_AT, 1575_AT, 37953_S_AT, 936_S_AT, 31715_AT, 32469_AT, 32439_AT, 40350_AT, 38236_AT, 32084_AT, 1112_G_AT, 1331_S_AT, 36378_AT, 36696_AT, 1901_S_AT, 1786_AT, 31987_AT, 40271_AT, 38482_AT, 37097_AT, 40317_AT, 40294_AT, 34436_AT, 35566_F_AT	134	5297	15908	0.8964804071017388	1.0	0.9998370381146668	99.99999999857945

Annotation Cluster 17	Enrichment Score: 0.5236376677380686
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0042493~response to drug	9	5.806451612903226	0.0012199498415629412	1974_S_AT, 38236_AT, 32084_AT, 1403_S_AT, 1575_AT, 967_G_AT, 1901_S_AT, 38128_AT, 966_AT, 1910_S_AT	138	216	14116	4.26207729468599	0.8485036626392993	0.21013973488726045	2.015059091614513
GOTERM_BP_ALL	GO:0051239~regulation of multicellular organismal process	19	12.258064516129032	0.004147524144558426	35038_AT, 33963_AT, 1974_S_AT, 35903_AT, 38236_AT, 32084_AT, 1403_S_AT, 1355_G_AT, 1901_S_AT, 37172_AT, 1910_S_AT, 37096_AT, 37983_AT, 34618_AT, 39698_AT, 1419_G_AT, 40790_AT, 1983_AT, 39187_AT	138	937	14116	2.0741806258023603	0.9983801250456074	0.38997907841357904	6.696094007200948
GOTERM_BP_ALL	GO:0042127~regulation of cell proliferation	15	9.67741935483871	0.020616302148471544	1974_S_AT, 38646_S_AT, 34629_AT, 1901_S_AT, 35439_AT, 39469_S_AT, 1910_S_AT, 37096_AT, 36479_AT, 37983_AT, 34618_AT, 34720_AT, 1419_G_AT, 39187_AT, 1983_AT	138	787	14116	1.949616043312524	0.9999999999999897	0.7102364340561754	29.347183844101977
GOTERM_BP_ALL	GO:0048610~reproductive cellular process	6	3.870967741935484	0.020836811248568204	33685_AT, 32717_AT, 36328_AT, 35595_AT, 35439_AT, 1910_S_AT	138	162	14116	3.7885131508319914	0.9999999999999927	0.7005195071224568	29.611991462997402
GOTERM_BP_ALL	GO:0045595~regulation of cell differentiation	11	7.096774193548387	0.0215978205744743	1974_S_AT, 35903_AT, 37983_AT, 34618_AT, 1403_S_AT, 39698_AT, 1983_AT, 39187_AT, 1355_G_AT, 1901_S_AT, 1910_S_AT	138	492	14116	2.286968304465653	0.9999999999999978	0.7004801250791204	30.518733124611273
GOTERM_BP_ALL	GO:0043066~negative regulation of apoptosis	9	5.806451612903226	0.02212625559203553	33963_AT, 1974_S_AT, 33293_AT, 33284_AT, 34618_AT, 41280_R_AT, 1901_S_AT, 1910_S_AT, 37711_AT	138	354	14116	2.600589535740604	0.999999999999999	0.6966304756734041	31.141890825904206
GOTERM_BP_ALL	GO:0043069~negative regulation of programmed cell death	9	5.806451612903226	0.023815215443919506	33963_AT, 1974_S_AT, 33293_AT, 33284_AT, 34618_AT, 41280_R_AT, 1901_S_AT, 1910_S_AT, 37711_AT	138	359	14116	2.564369625772072	0.9999999999999999	0.7112308276740666	33.098552797484224
GOTERM_BP_ALL	GO:0060548~negative regulation of cell death	9	5.806451612903226	0.024163617632039152	33963_AT, 1974_S_AT, 33293_AT, 33284_AT, 34618_AT, 41280_R_AT, 1901_S_AT, 1910_S_AT, 37711_AT	138	360	14116	2.557246376811594	1.0	0.7047288546621373	33.49561950709548
GOTERM_BP_ALL	GO:0048856~anatomical structure development	35	22.58064516129032	0.025587645301734446	35038_AT, 33963_AT, 33684_AT, 35903_AT, 31621_S_AT, 32717_AT, 35367_AT, 1355_G_AT, 1855_AT, 38128_AT, 35373_AT, 37711_AT, 1910_S_AT, 33293_AT, 37983_AT, 34012_AT, 34249_AT, 34618_AT, 39698_AT, 40350_AT, 1974_S_AT, 38236_AT, 34636_AT, 41489_AT, 36378_AT, 35439_AT, 1901_S_AT, 34720_AT, 38816_AT, 40317_AT, 1419_G_AT, 919_AT, 1983_AT, 39187_AT, 36436_AT	138	2527	14116	1.4167569954634873	1.0	0.7030957709436165	35.095637620635365
GOTERM_BP_ALL	GO:0048731~system development	32	20.64516129032258	0.0379976913037363	35038_AT, 33963_AT, 35903_AT, 31621_S_AT, 32717_AT, 35367_AT, 1355_G_AT, 1855_AT, 35373_AT, 1910_S_AT, 37711_AT, 33293_AT, 37983_AT, 34012_AT, 34249_AT, 34618_AT, 39698_AT, 1974_S_AT, 40350_AT, 38236_AT, 34636_AT, 41489_AT, 36378_AT, 35439_AT, 1901_S_AT, 34720_AT, 38816_AT, 40317_AT, 1419_G_AT, 1983_AT, 39187_AT, 36436_AT	138	2330	14116	1.4048392112956398	1.0	0.8105443440633499	47.586426090991374
GOTERM_BP_ALL	GO:0009719~response to endogenous stimulus	9	5.806451612903226	0.04377948431522259	32439_AT, 38236_AT, 34618_AT, 1403_S_AT, 37898_R_AT, 1983_AT, 1901_S_AT, 35373_AT, 1910_S_AT	138	405	14116	2.273107890499195	1.0	0.8151172043079293	52.599286185557204
GOTERM_BP_ALL	GO:0006916~anti-apoptosis	6	3.870967741935484	0.05039073498605291	33963_AT, 33293_AT, 33284_AT, 41280_R_AT, 1910_S_AT, 37711_AT	138	206	14116	2.979316167159139	1.0	0.8441659429072663	57.77807847661956
GOTERM_BP_ALL	GO:0048518~positive regulation of biological process	28	18.064516129032256	0.05328034496687352	33963_AT, 38646_S_AT, 37968_AT, 1355_G_AT, 1855_AT, 35373_AT, 1910_S_AT, 37711_AT, 822_S_AT, 37983_AT, 34618_AT, 39698_AT, 38945_AT, 1974_S_AT, 38604_AT, 38236_AT, 32084_AT, 1403_S_AT, 1112_G_AT, 1331_S_AT, 32250_AT, 1901_S_AT, 37096_AT, 34720_AT, 1419_G_AT, 31687_F_AT, 39187_AT, 1983_AT	138	2033	14116	1.4088125637132245	1.0	0.847569185698154	59.87025548787983
GOTERM_BP_ALL	GO:0007275~multicellular organismal development	37	23.870967741935484	0.05345314547590736	35038_AT, 33963_AT, 33684_AT, 35903_AT, 31621_S_AT, 32717_AT, 35367_AT, 1355_G_AT, 1855_AT, 38128_AT, 35373_AT, 37711_AT, 1910_S_AT, 33293_AT, 35090_G_AT, 37983_AT, 34012_AT, 34249_AT, 35091_AT, 34618_AT, 39698_AT, 40350_AT, 1974_S_AT, 38236_AT, 34636_AT, 41489_AT, 36378_AT, 35439_AT, 1901_S_AT, 34720_AT, 38816_AT, 40317_AT, 1419_G_AT, 919_AT, 2090_I_AT, 1983_AT, 39187_AT, 36436_AT	138	2865	14116	1.3210208159445584	1.0	0.8421779579146327	59.99222812435063
GOTERM_BP_ALL	GO:0008285~negative regulation of cell proliferation	8	5.161290322580645	0.06213793022547769	1974_S_AT, 36479_AT, 34629_AT, 34720_AT, 35439_AT, 1901_S_AT, 39469_S_AT, 1910_S_AT	138	361	14116	2.2668111927415793	1.0	0.8787867732624471	65.69261150314811
GOTERM_BP_ALL	GO:0022603~regulation of anatomical structure morphogenesis	6	3.870967741935484	0.06226758351674255	35903_AT, 39698_AT, 919_AT, 39187_AT, 1901_S_AT, 1910_S_AT	138	219	14116	2.8024617828072267	1.0	0.8739018105082428	65.77161663768173
GOTERM_BP_ALL	GO:0043434~response to peptide hormone stimulus	5	3.225806451612903	0.0630192354840177	1403_S_AT, 37898_R_AT, 1983_AT, 35373_AT, 1910_S_AT	138	154	14116	3.321099190664408	1.0	0.8717451024894676	66.22628156604064
GOTERM_BP_ALL	GO:0050793~regulation of developmental process	12	7.741935483870968	0.0634311831530387	1974_S_AT, 35903_AT, 37983_AT, 34618_AT, 1403_S_AT, 39698_AT, 919_AT, 1983_AT, 39187_AT, 1355_G_AT, 1901_S_AT, 1910_S_AT	138	674	14116	1.82118436330796	1.0	0.8681721004039366	66.47304903442092
GOTERM_BP_ALL	GO:0048519~negative regulation of biological process	25	16.129032258064516	0.06886243375475688	33963_AT, 34629_AT, 35903_AT, 33284_AT, 35373_AT, 39469_S_AT, 1910_S_AT, 37711_AT, 33293_AT, 34618_AT, 39698_AT, 41280_R_AT, 1974_S_AT, 38236_AT, 1403_S_AT, 41489_AT, 1901_S_AT, 35439_AT, 37172_AT, 37096_AT, 36479_AT, 34720_AT, 40790_AT, 39187_AT, 36436_AT	138	1812	14116	1.4112838724125796	1.0	0.8850009359421085	69.57203594632115
GOTERM_BP_ALL	GO:0032501~multicellular organismal process	51	32.903225806451616	0.07019080195709601	31621_S_AT, 37968_AT, 1355_G_AT, 1855_AT, 37711_AT, 33685_AT, 33293_AT, 35090_G_AT, 40350_AT, 1974_S_AT, 38236_AT, 32418_AT, 34636_AT, 1901_S_AT, 1786_AT, 31987_AT, 34720_AT, 38816_AT, 37898_R_AT, 919_AT, 40294_AT, 1983_AT, 36436_AT, 35038_AT, 33963_AT, 33684_AT, 35903_AT, 32717_AT, 35367_AT, 35373_AT, 38128_AT, 1910_S_AT, 37983_AT, 34012_AT, 34249_AT, 35091_AT, 34618_AT, 39698_AT, 38604_AT, 38691_S_AT, 41489_AT, 36378_AT, 35439_AT, 36328_AT, 31687_F_AT, 40317_AT, 1419_G_AT, 38508_S_AT, 2090_I_AT, 32279_AT, 39187_AT, 37954_AT	138	4280	14116	1.2188744412840309	1.0	0.8803110050109207	70.28788536635192
GOTERM_BP_ALL	GO:0006873~cellular ion homeostasis	8	5.161290322580645	0.07210673158618706	1974_S_AT, 37096_AT, 37983_AT, 38236_AT, 37454_AT, 1403_S_AT, 1901_S_AT, 1910_S_AT	138	374	14116	2.188018290320081	1.0	0.8826507099345796	71.29253074991773
GOTERM_BP_ALL	GO:0045597~positive regulation of cell differentiation	6	3.870967741935484	0.07239472598042554	37983_AT, 34618_AT, 1403_S_AT, 39698_AT, 39187_AT, 1910_S_AT	138	229	14116	2.680083539016518	1.0	0.8790489951722639	71.44075467873465
GOTERM_BP_ALL	GO:0055082~cellular chemical homeostasis	8	5.161290322580645	0.0770121632703094	1974_S_AT, 37096_AT, 37983_AT, 38236_AT, 37454_AT, 1403_S_AT, 1901_S_AT, 1910_S_AT	138	380	14116	2.1534706331045004	1.0	0.8862327594658556	73.72118156072301
GOTERM_BP_ALL	GO:0050767~regulation of neurogenesis	5	3.225806451612903	0.07825493288187993	1974_S_AT, 35903_AT, 1983_AT, 1355_G_AT, 1910_S_AT	138	166	14116	3.0810197310983063	1.0	0.886054976848944	74.3050523066022
GOTERM_BP_ALL	GO:0032502~developmental process	39	25.161290322580644	0.07839338398327762	35038_AT, 33963_AT, 33684_AT, 35903_AT, 31621_S_AT, 32717_AT, 35367_AT, 1355_G_AT, 1855_AT, 38128_AT, 35373_AT, 37711_AT, 1910_S_AT, 33293_AT, 35090_G_AT, 37983_AT, 34012_AT, 34249_AT, 35091_AT, 34618_AT, 39698_AT, 40350_AT, 1974_S_AT, 38236_AT, 34636_AT, 1403_S_AT, 41489_AT, 36378_AT, 35439_AT, 1901_S_AT, 36328_AT, 34720_AT, 38816_AT, 40317_AT, 1419_G_AT, 919_AT, 2090_I_AT, 1983_AT, 39187_AT, 36436_AT	138	3148	14116	1.2672504281531405	1.0	0.8822464223304392	74.3693382032975
GOTERM_BP_ALL	GO:0044057~regulation of system process	7	4.516129032258064	0.0805912343279182	35038_AT, 37983_AT, 38236_AT, 32084_AT, 1419_G_AT, 40790_AT, 1355_G_AT	138	309	14116	2.3172459077904417	1.0	0.8769532119544639	75.36981481475696
KEGG_PATHWAY	hsa04510:Focal adhesion	6	3.870967741935484	0.08232972873353289	38926_AT, 38508_S_AT, 1983_AT, 1901_S_AT, 35373_AT, 1910_S_AT	60	201	5085	2.529850746268657	0.9999066402760715	0.7870096503647105	61.99404038427604
GOTERM_BP_ALL	GO:0019725~cellular homeostasis	9	5.806451612903226	0.08398607404066523	1974_S_AT, 37096_AT, 37983_AT, 38236_AT, 37454_AT, 1403_S_AT, 37166_AT, 1901_S_AT, 1910_S_AT	138	466	14116	1.9755551408844934	1.0	0.8838313226781556	76.84330832138295
GOTERM_MF_ALL	GO:0019899~enzyme binding	9	5.806451612903226	0.08407547961542633	1974_S_AT, 822_S_AT, 41703_R_AT, 40058_S_AT, 41280_R_AT, 1983_AT, 1901_S_AT, 35373_AT, 1910_S_AT	132	523	15143	1.9741439249087431	0.9999999999999999	0.7465565835219905	70.90133866642748
GOTERM_BP_ALL	GO:0030003~cellular cation homeostasis	6	3.870967741935484	0.10139703081582602	1974_S_AT, 37096_AT, 37983_AT, 37454_AT, 1403_S_AT, 1910_S_AT	138	254	14116	2.416295789113317	1.0	0.9056997627901777	83.18509585699476
GOTERM_BP_ALL	GO:0006874~cellular calcium ion homeostasis	5	3.225806451612903	0.1026736824193444	37096_AT, 37983_AT, 37454_AT, 1403_S_AT, 1910_S_AT	138	183	14116	2.7948047834006498	1.0	0.9054826270039825	83.57906583882986
GOTERM_BP_ALL	GO:0050801~ion homeostasis	8	5.161290322580645	0.10341755930122257	1974_S_AT, 37096_AT, 37983_AT, 38236_AT, 37454_AT, 1403_S_AT, 1901_S_AT, 1910_S_AT	138	409	14116	2.0007795613195847	1.0	0.9040584206425111	83.80460527684774
GOTERM_BP_ALL	GO:0007399~nervous system development	16	10.32258064516129	0.10595403643047374	33963_AT, 40350_AT, 1974_S_AT, 35903_AT, 38236_AT, 32717_AT, 1355_G_AT, 1901_S_AT, 1910_S_AT, 37711_AT, 33293_AT, 34249_AT, 34720_AT, 38816_AT, 40317_AT, 1983_AT	138	1088	14116	1.5042625745950553	1.0	0.9066971656051626	84.55195233214702
GOTERM_BP_ALL	GO:0055074~calcium ion homeostasis	5	3.225806451612903	0.11045303246209154	37096_AT, 37983_AT, 37454_AT, 1403_S_AT, 1910_S_AT	138	188	14116	2.7204748689485045	1.0	0.9132954657797063	85.79841056377153
GOTERM_BP_ALL	GO:0048513~organ development	23	14.838709677419354	0.11532270559885599	35038_AT, 1974_S_AT, 31621_S_AT, 32717_AT, 34636_AT, 41489_AT, 36378_AT, 1355_G_AT, 1855_AT, 35439_AT, 35373_AT, 1901_S_AT, 1910_S_AT, 37711_AT, 37983_AT, 34012_AT, 34720_AT, 34618_AT, 38816_AT, 39698_AT, 1419_G_AT, 1983_AT, 39187_AT	138	1738	14116	1.353663214422708	1.0	0.9200057050188156	87.04071110494617
GOTERM_BP_ALL	GO:0044093~positive regulation of molecular function	10	6.451612903225806	0.11662380746345741	35038_AT, 33963_AT, 1974_S_AT, 37096_AT, 37983_AT, 1983_AT, 1355_G_AT, 1901_S_AT, 39094_AT, 1910_S_AT	138	586	14116	1.7455606667655934	1.0	0.9197416975828	87.35490812162871
GOTERM_BP_ALL	GO:0048545~response to steroid hormone stimulus	5	3.225806451612903	0.11686173410977796	34618_AT, 1403_S_AT, 1983_AT, 1901_S_AT, 1910_S_AT	138	192	14116	2.6637983091787443	1.0	0.9175162299911666	87.4115837565382
GOTERM_BP_ALL	GO:0051960~regulation of nervous system development	5	3.225806451612903	0.11686173410977796	1974_S_AT, 35903_AT, 1983_AT, 1355_G_AT, 1910_S_AT	138	192	14116	2.6637983091787443	1.0	0.9175162299911666	87.4115837565382
GOTERM_BP_ALL	GO:0065008~regulation of biological quality	20	12.903225806451612	0.11870619002104249	33963_AT, 1974_S_AT, 38604_AT, 31621_S_AT, 38236_AT, 37454_AT, 32084_AT, 1403_S_AT, 1901_S_AT, 1910_S_AT, 37096_AT, 37983_AT, 36328_AT, 31687_F_AT, 1419_G_AT, 919_AT, 40790_AT, 32279_AT, 37166_AT, 37954_AT	138	1469	14116	1.3926460867592074	1.0	0.9156600526527572	87.84291348016492
GOTERM_BP_ALL	GO:0022414~reproductive process	12	7.741935483870968	0.12185172285453008	33685_AT, 35956_S_AT, 32717_AT, 36328_AT, 35595_AT, 34618_AT, 40294_AT, 35169_AT, 1983_AT, 35439_AT, 1901_S_AT, 1910_S_AT	138	762	14116	1.6108638594088782	1.0	0.9188200515642215	88.5466163143789
GOTERM_BP_ALL	GO:0048523~negative regulation of cellular process	22	14.193548387096774	0.1228960643618186	33963_AT, 1974_S_AT, 35903_AT, 34629_AT, 33284_AT, 41489_AT, 35439_AT, 35373_AT, 1901_S_AT, 39469_S_AT, 37711_AT, 1910_S_AT, 37096_AT, 36479_AT, 33293_AT, 34720_AT, 34618_AT, 39698_AT, 41280_R_AT, 40790_AT, 39187_AT, 36436_AT	138	1660	14116	1.3556486816832545	1.0	0.9181443575435337	88.77165570849527
GOTERM_BP_ALL	GO:0006875~cellular metal ion homeostasis	5	3.225806451612903	0.12343007218841104	37096_AT, 37983_AT, 37454_AT, 1403_S_AT, 1910_S_AT	138	196	14116	2.6094350783791778	1.0	0.9165709155501421	88.88511358349673
GOTERM_BP_ALL	GO:0000003~reproduction	12	7.741935483870968	0.12587156461769444	33685_AT, 35956_S_AT, 32717_AT, 36328_AT, 35595_AT, 34618_AT, 40294_AT, 35169_AT, 1983_AT, 35439_AT, 1901_S_AT, 1910_S_AT	138	767	14116	1.6003627912249871	1.0	0.9183885665548777	89.39025396880058
GOTERM_BP_ALL	GO:0048511~rhythmic process	4	2.5806451612903225	0.1281983718745471	38236_AT, 1983_AT, 1901_S_AT, 1910_S_AT	138	128	14116	3.1965579710144927	1.0	0.9175287329172404	89.8515144880499
GOTERM_BP_ALL	GO:0009314~response to radiation	5	3.225806451612903	0.13015323251095245	1974_S_AT, 37096_AT, 38236_AT, 967_G_AT, 966_AT, 1910_S_AT	138	200	14116	2.5572463768115945	1.0	0.9184586536274221	90.22440107498907
